Date,Category,User,Email,First Message,Session ID,Sentiment,Sentiment Score
2024-01-17 11:25,Error,visitor76001,,ΚΑΛΗΜΕΡΑ. ΕΧΩ ΓΡΑΨΕΙ ΜΙΑ ΣΥΝΤΑΓΗ. ΜΟΥ ΒΓΑΖΕΙ ΚΟΣΤΟΣ ΚΑΝΟΝΙΚΑ. ΟΤΑΝ ΣΥΜΛΗΡΟΝΩ ΤΙΜΗ ΠΩΛΗΣΗΣ ΜΟΥ ΒΓΑΙΝΕΙ ΚΑΝΟΝΙΚΑ ΤΟ ΜΙΚΤΟ ΚΕΡΔΟΣ.  ΚΑΝΩ ΑΠΟΘΗΚΕΥΣΗ ΑΛΛΑ ΔΕΝ ΑΠΟΘΗΚΕΥΕΙ ΤΗΝ ΣΗΝΤΑΓΗ.,session_494ce5ae-f665-4f9b-9d48-aaf007f422c6,Neutral,0.0
2023-12-18 14:45,Usage,visitor75058,,πως μπορω να βγάλω απο τα αρχειοθετημένα μια συνταγη??,session_caff5d0b-837c-4879-be7a-82a2d0f5e01a,Neutral,0.0
2023-12-15 01:34,Error,visitor74918,,"Γεια σας. Θα ήθελα να αναφέρω ένα πρόβλημα που αντιμετωπίζω κοστολογώντας μια συνταγή μου. Ενώ έχω βάλει όλα τα υλικά και τα γραμμάρια για το κάθε υλικό αναλυτικά, όταν πάω να τα κοστολογήσω ενώ βάζω ποσό αγοράζω το κάθε προϊόν, δεν μου βγάζει την τελική κοστολόγηση. Δηλαδή δεν την περνάει καθόλου. Μπορείτε να με βοηθήσετε με αυτό?",session_1372ed2a-7476-4f62-9793-605d8a7b3cfa,Neutral,0.0
2023-12-13 07:52,Usage,visitor74846,,δεν μπορώ να κοστολογισω τα συστατικά,session_c0c7ee90-92fc-459b-b0ce-6c68f22a7514,Neutral,0.0
2023-11-22 12:10,Billing,visitor74024,,"Μία ερώτηση. Γιατί στα συστατικά δεν μπορούν να μπουν δεκαδικές τιμές?
Για παράδειγμα: Βάζω μία τεκίλα η οποία κοστίζει 17,55 προ ΦΠΑ ανά 700ml που είναι η φιάλη και δεν το αποδέχεται. Αποδέχεται μόνο το 18 ή το 17",session_e0d258e4-333b-4bb8-b3a7-fc161ea1da89,Neutral,0.0
2023-11-13 11:40,Greetings,visitor73520,,καλημέρα θα ήθελα να μιλήσω με κάποιον εκπρόσωπο .Ενα τηλέφωνο παρακαλώ. Ευχαριστώ πολυ.,session_3a25588b-0474-4fa7-aa3f-3c9a86d48d66,Neutral,0.0
2023-10-27 14:37,Error,visitor72888,,"καλησπέρα , σε καινούργια συνταγή ενώ έχω περάσει τις τιμές κανονικά μου βγάζει ένδειξη συστατικό χώρος κόστος με αποτέλεσμα να μην γίνετε σωστά η κοστολόγηση. πως μπορεί να διορθωθεί?",session_0c183d91-ef52-42b0-b29f-c6f7224a0faa,Neutral,0.0
2023-10-25 10:57,Recipe,visitor72792,,Καλησπέρα σας,session_66321368-9106-4882-b540-f03a3810b0db,Neutral,0.0
2023-10-19 15:08,Billing,visitor72543,,"Καλησπέρα σας, Μία ερώτηση. Στα Συστατικά στην τιμή αγοράς, Βάζω τιμή με ΦΠΑ ή χωρίς?",session_474cd390-7d12-417d-b649-a139eb203be6,Neutral,0.0
2023-09-14 17:10,Access,visitor71286,,"καλησπέρα σας μόλις έκανα ανανέωση συνδρομής στην εφαρμογή αλλά δεν με έχει συνδέσει, μπορείτε να με βοηθήσετε;",session_d99be674-338e-4c91-8c80-ab0b4ae83a5c,Neutral,0.0
2023-08-30 12:21,Other,visitor70797,,geia sas,session_38a49b3f-2130-428b-aeab-ac4bfffab30b,Neutral,0.0
2023-08-02 17:07,Error,visitor70101,,καλησπερα κανω 1 κοστολογιο σε 1 συνταγη και δεν μ βγαζει το τελικο ποσο,session_5c05a22e-e49f-4379-ada7-f6d0b2aeccd9,Neutral,0.0
2023-08-01 14:13,Greetings,visitor70062,,HELLO,session_531fc848-42be-430e-8cf5-96ed55f355c1,Neutral,0.0
2023-07-29 12:57,Other,visitor69995,,επιθυμώ διαγραφή του λογαριασμου,session_14867479-7af0-4933-b206-a35320c16dbb,Neutral,0.0
2023-07-23 13:50,Usage,visitor69801,,καλησπέρα σας,session_54e87db2-1119-4670-bb0d-b374d55f5d25,Neutral,0.0
2023-07-07 16:59,Access,visitor69322,,καλησπέρα σας,session_3ea785ac-abc2-4cf2-be08-ca4126e5e3d4,Neutral,0.0
2023-06-15 14:43,Usage,visitor68401,,"καλησπέρα, πως μπορώ να αλλάξω τον κωδικό μου;",session_f9f4c972-7fc7-40a8-9000-f5f4add632ba,Neutral,0.0
2023-05-22 16:15,Billing,visitor67011,,"καλησπέρα απο Κύπρο, για χώρες του εξωτερικού δεν χρεώνετε φπα, πως μπορούμε να το διευθετήσουμε;",session_2905f8cd-515c-46fd-83a2-aac5e9022702,Positive,0.32
2023-05-14 00:05,Usage,visitor66468,,Καλησπέρα γιατί δεν μπορώ να το δουλέψω ;,session_cab54a4c-62e2-4984-a9b2-c487f4864973,Neutral,0.0
2023-05-10 18:33,Other,visitor66206,,τι γινεται με το site,session_78ada895-dab0-43c5-a2d0-b374bf979d5f,Neutral,0.0
2023-05-10 10:20,Usage,visitor66154,,δεν μπορώ να συνδεθω,session_2ecc29d1-bc48-4146-b0da-c3a182b97a62,Neutral,0.0
2023-05-06 17:15,Access,visitor65883,,Καλησπερα σας!,session_1c791b3f-04b8-4f6f-8b9f-ea1267619491,Neutral,0.0
2023-05-06 16:22,Usage,visitor65876,,Πως μπορώ να δοκιμάσω ένα trial για να δω πως λειτουργεί η εφαρμογή;,session_0028e229-655a-4c8e-8f8d-98e91a1cfd24,Neutral,0.0
2023-05-03 11:07,Billing,visitor65565,,θελω το expert πακετο με μηνιαία συνδρομή γινεται?,session_988e9f04-3bae-4358-b914-2dbdef2482b1,Neutral,0.0
2023-04-27 23:57,Other,visitor65208,,..,session_f8ef83f4-cd0e-48c6-ad83-544d0ced251f,Neutral,0.0
2023-04-18 22:53,Error,visitor64522,,Καλησπέρα σας!!!Αντιμετωπίζω πρόβλημα πώς να εκτυπώσω την συνταγή μου,session_81b4c25c-4c5e-47d1-b7e9-13a80ea69754,Neutral,0.0
2023-04-18 16:39,Billing,visitor64505,,καλησπερα σας δεν εχω λαβει το τιμολογιο ακομα,session_414a407b-814b-4f08-8c09-62ce0010bb07,Neutral,0.0
2023-04-14 11:37,Greetings,visitor64353,,"καλήμερα! θα ηθελα να κανω απογραφη αποθήκης. εχω την δυνατότητά να επιλεξω συγκεκριμένα υλικα τα οποια θα τα εχω ως ξηρη αποθήκη, αποθηκη ημέρας και ψυγείου?",session_a7de7a8b-390c-4075-9819-ecdd078dfaf5,Neutral,0.0
2023-04-13 18:40,Billing,visitor64324,,καλησπέρα ! σχετικά με την κοστολόγηση μιας συνταγής αμα θελω να αλλάξω την τιμή ενός προϊόντος πως γίνετε ?,session_4f6909b3-c4e3-417b-8291-a24dfa37b651,Neutral,0.0
2023-04-13 04:45,Billing,visitor64292,,"καλησπέρα σας, μεταξύ άλλων είμαι σύμβουλος σε δύο μεγάλες επιχειρήσεις όσον αφορά το budgeting, το cost control και το περιοδικό fnl reporting. Υπάρχει κάποιος τρόπος να συνεργαστούμε εταιρικά και να προτείνω το application σας στους συνεργάατες μου; Αν ναι, πως μπορούν σε έναν λογαριασμό να έχουν πρόσβαση περισσότεροι του ενός χρήστη, ταυτόχρονα; Chef, controller, Bar κλπ;",session_cd8ad4f4-6b43-44ea-8900-9bd5f1c9c0a5,Neutral,0.0
2023-04-10 12:31,Usage,visitor64099,,"καλησπέρα , δεν μπορώ μα συνδεθώ στο λογαριαμο",session_8fab12da-15a2-46c5-b41d-9a319c79e59b,Neutral,0.0
2023-04-04 19:21,Error,visitor63661,,καλησπερα,session_b1543f41-ccd5-475f-8229-4ae3bb96ad11,Neutral,0.0
2023-04-03 13:21,Usage,visitor63530,,how to add recipes in menu,session_bc610049-5d90-434c-886f-e607541ec98f,Neutral,0.0
2023-04-03 12:01,Access,visitor63517,,i cannot log in,session_474205c6-b545-4429-a823-560e39859411,Neutral,0.0
2023-03-30 13:21,Error,visitor63240,,"ΚΑΛΗΣΠΕΡΑ ΣΑΣ! ΘΑ ΗΘΕΛΑ ΝΑ ΚΑΝΩ ΜΙΑ ΕΡΩΤΗΣΗ .ΕΧΩ ΠΕΡΑΣΕΙ ΚΑΠΙΕΣ ΣΥΝΤΑΓΕΣ ΟΠΟΥ Η ΜΟΝΑΔΑ ΜΕΤΡΗΣΗΣ ΣΤΗΝ ΑΡΧΗ ΕΙΧΕ ΠΕΡΑΣΤΕΙ ΛΑΘΟΣ, ΤΩΡΑ ΟΤΑΝ ΠΑΩ ΣΤΟ ΣΥΣΤΑΤΙΚΟ ΚΑΙ ΠΡΟΣΠΑΘΩ ΝΑ ΑΛΛΑΞΩ ΤΗΝ ΜΟΝΑΔΑ ΜΕΤΡΗΣΗΣ ΔΕΝ ΜΕ ΑΦΗΝΕΙ... ΤΙ ΘΑ ΜΠΟΡΟΥΣΑ ΝΑ ΚΑΝΩ",session_daaef680-d51d-4e3f-99d4-6e04b37f88a8,Neutral,0.0
2023-03-26 15:26,Units,visitor62915,,"Καλημερα θα μπορούσαμε να προβούμε σε ακύρωση της αναβάθμισης;
Δεν μου ήτανε ξεκάθαρο η χρέωση ως εφάπαξ ποσό και όχι σε μηνιαία χρέωση.
Ευχαριστώ εκ των προτέρων",session_300bf40d-8264-416c-b654-8006dfc006ec,Neutral,0.0
2023-03-23 19:29,Recipe,visitor62749,,καλισπερα,session_8a6eb392-d142-42d9-831a-0c2e1aa6c7b5,Neutral,0.0
2023-03-22 20:46,Access,visitor62670,,Kαλησπερα δεν μου ενεργοποιειται η εφαρμογη μεσω του συνδεσμου στο email,session_af8f0c4a-0738-43ac-9bc2-901ad24dddae,Neutral,0.0
2023-03-22 12:10,Other,visitor62631,,δεν με συνδέει,session_c13353f8-4051-46fa-a789-acee454e49a1,Neutral,0.0
2023-03-21 14:08,Access,visitor62547,,Καλησπέρα! ήθελα να ρωτήσω πως μπορούμε να δημιουργήσουμε ομάδα εργασίας με ενα συνάδελφο ώστε να βλέπουμε απο κοινού τα στοιχεία που ανεβάζουμε?,session_e5133508-ee04-4bae-91c0-7a00bdf33f1a,Neutral,0.0
2023-03-20 22:41,Access,visitor62484,,αποστολη κοστολογησης με email απευθειας,session_1248bddc-43b4-4008-9387-9d5514a5f9b1,Neutral,0.0
2023-03-18 12:20,Billing,visitor62285,,γιατί έχω αρνητικό  μεικτό κέρδος;,session_08e299f2-f217-45ea-b0db-9fb939b354f3,Neutral,0.0
2023-03-16 23:46,Billing,visitor62196,,"Καλησπέρα σας,μολισ έκανα αγορα το πακετο για expert.",session_56bf6544-eae5-4baf-8a8e-c5e3bce744bb,Neutral,0.0
2023-03-16 10:04,Greetings,visitor62145,,καλημέρα,session_b7b7562c-80a7-43ea-86a9-5ce022461551,Neutral,0.0
2023-03-10 13:29,Billing,visitor61708,,how can i renew my profile,session_92bb00b7-b2f0-4d9f-b2df-293a5f7ad090,Neutral,0.0
2023-03-09 10:26,Usage,visitor61629,,Καλημέρα σας,session_9b1da868-1372-4434-91c0-0ca986af205a,Neutral,0.0
2023-03-03 22:20,Billing,visitor61329,,Καλησπερα σας.,session_2c1baabb-24ae-4987-b0b9-eb3d041d4c06,Neutral,0.0
2023-03-02 10:50,Billing,visitor61224,,καλησπέρα τα υλικά π περνάμε τα παίρναμε με τιμή ΦΠΑ η χωρίς ;;;,session_744f1e20-72cc-43fe-9198-3a90d92bdf35,Neutral,0.0
2023-03-01 23:15,Billing,visitor61200,,ΚΑΛΗΣΠΕΡΑ ΣΤΙΣ ΤΙΜΕΣ ΣΤΑ ΣΥΤΑΤΙΚΑ ΒΑΖΟΘΜΕ ΤΙΜΗ ΜΕ ΦΠΑ Η ΧΩΡΙΣ ?,session_f4b006e7-df4d-4bb8-a379-d7f73bf14953,Neutral,0.0
2023-03-01 12:37,Billing,visitor61154,,"καλησπέρα, θέλω να αλλάξω τιμή στην κινόα και δεν με αφήνει επειδή έχω συνταγή με το ίδιο όνομα . ( αυτό μου λέει η ειδοποίηση)",session_a2170cdc-93de-43e9-a524-a56ddb2163ac,Neutral,0.0
2023-02-22 13:02,Billing,visitor60806,,Καλησπέρα.Σχετικα με ανανέωση συνδρομής για ένα έτος ποτέ λήγει? και ποτέ χρειάζεται να γίνει η ανανεωση? μπορειται να με βοηθήσετε?,session_08b6f778-2fc0-4136-a490-7b759ed8fb43,Neutral,0.0
2023-01-06 22:42,Usage,visitor57870,,δεν μπορω να κοστολογησω ολα τα υλικα,session_2433f194-d9a6-47a1-969e-b7c385caf068,Neutral,0.0
2022-12-28 21:55,Usage,visitor57508,,καλησπέρα !,session_80ce9861-fbe6-4687-b6c6-60ffefeb281f,Neutral,0.0
2022-12-22 20:25,Greetings,visitor57289,,καλησπέρα σας,session_292d7cbd-68b9-4ebe-a782-a5052053019f,Neutral,0.0
2022-12-22 12:21,Usage,visitor57271,,καλησπέρα σας μπορώ να στείλω μια συνταγή και το πρόγραμμα αυτό μπορεί να μου τη κοστολογήσει ..¿,session_57186681-3ca7-42ae-bf13-bcaf323f1e81,Neutral,0.0
2022-12-19 10:16,Access,visitor57094,,καλημερα σας,session_704dfb1c-470f-4265-8852-3e4c0c957550,Neutral,0.0
2022-12-17 01:32,Other,visitor57003,,θέλω πληροφορίες για την εφαρμογή.. ευχαριστώ,session_c0a5ee5a-7a6b-4bbf-bda1-11e59c662cde,Neutral,0.0
2022-12-15 15:42,Recipe,visitor56939,,"καλησπέρα γιατί δεν μου εμφανίζει την συνταγή ,ενώ μου εμφανίζει τα υλικά ; μου γράφει recipe not found",session_7cc76d3f-4c4a-4140-8630-a7ffe732b21a,Neutral,0.0
2022-12-15 11:27,Error,visitor56918,,/,session_5145f537-3dda-41ae-82a6-1bc64b0f68d5,Neutral,0.0
2022-12-15 02:25,Billing,visitor56909,,καλησπέρα,session_3f323a59-7b6c-4f56-945f-fdd5e967082b,Positive,0.28
2022-12-11 01:37,Access,visitor56730,,"Καλησπέρα,",session_62269087-d398-4379-b3b1-e7a0511a8f5c,Neutral,0.0
2022-11-30 15:08,Access,visitor56344,,"Καλησπερα ! Μολις πληρωσα με πιστωτικη για το expert προγραμμα. Ενω ολοκληρωθηκε η συναλλαγη, για καποιο λογο δεν φαινεται να εχει ενημερωθει η πλατφορμα.",session_af6feafd-8ee0-498b-b26d-d4b12e0cf714,Neutral,0.1
2022-11-23 18:43,Access,visitor56119,,καλησπέρα μήπως υπάρχει Οδηγος παραγγελιών ανά προμηθευτή προκειμένου να γίνονται οι παραγγελίες γρήγορα και να αποστέλλονται στους προμηθευτές με email ευχαριστω,session_dad479a8-f370-4265-9fe8-234d68deec8a,Neutral,0.0
2022-11-11 14:52,Recipe,visitor55591,,καλησπέρα ! άνοιξα μια συνταγή έπειτα στην κοστολόγηση ενώ βάζω τα στοιχεία που ζητάει βάρος και φύλα δεν με αφήνει να το αποθηκεύσω,session_0e379a87-e171-414c-8366-b0f5b11ed228,Neutral,0.0
2022-11-02 08:52,Greetings,visitor55262,,Καλημέρα,session_f7499a48-b3fc-4bbb-bcfc-88afa4de0bbb,Neutral,0.0
2022-05-23 22:13,Usage,visitor49719,,καλησπέρα σας θα ήθελα να μάθω πως γίνεται η κοστολογιση των προϊόντων ενός μενού,session_67de4b2c-70c5-45d2-bd13-ffeaf7121ec3,Neutral,0.0
2022-04-04 08:52,Error,visitor47059,,ΚΑΛΗΜΕΡΑ ΣΑΣ,session_3d2ec535-f1b7-402e-a937-f07efa416c47,Neutral,0.0
2022-04-04 00:08,Error,visitor47054,,ΓΕΙΑ ΣΑΣ,session_cbe82d37-2710-4c9f-9bcf-ed6bf3b6e54e,Neutral,0.0
2022-04-03 14:13,Error,visitor47031,,ΚΑΛΗΜΕΡΑ ΣΑΣ ΒΡΙΣΚΕΤΑΙ ΚΑΠΟΙΟΣ ΕΔΩ;,session_c1c14afe-5b0f-4168-b655-30dc43d15747,Neutral,0.0
2022-03-31 13:55,Error,visitor46869,,καλησπέρα σας,session_5e6e79e4-fc93-482d-b994-4d764a661283,Neutral,0.0
2022-03-30 11:31,Error,visitor46817,,KALHMERA ΕΙΜΑΙ ΚΑΙΝΟΥΡΓΙΟΣ ΣΤΗΝ ΕΦΑΡΜΟΓΗ ΡΩΤΩ ΤΟ ΕΞΗΣ ΟΙ ΤΙΜΕΣ ΜΠΑΙΝΟΥΝ ΧΩΡΙΣ ΤΟ ΦΠΑ;,session_1fd40cc9-22e8-4ae5-93f8-167a75d3bcac,Neutral,0.0
2022-03-29 17:54,Usage,visitor46782,,μετατροπή σε τμχ πως γίνετε?,session_f52cc185-600f-46ec-a512-a4f277b299bb,Neutral,0.0
2022-03-18 22:25,Recipe,visitor46304,,"Καλησπέρα θα ήθελα να ρωτησω αν για μία συνταγή επιδορπίου έχω 3 διαφορετικές παρασκευές,πρέπει να καταχωρήσω 3 διαφορετικές συνταγές ή συγκεντρωτικά τα υλικα σε 1 συνταγή;",session_dc14553b-48ef-4e71-bdfd-001f2765c849,Neutral,0.0
2022-03-18 21:57,Access,visitor46295,,i would like to change my email information,session_e9964b82-db57-4bd5-a8bc-bd3f6dd12b97,Neutral,0.0
2022-03-17 16:32,Access,visitor46206,,καλησπέρα σας,session_00c1a29b-0c77-48b7-af4b-f456053baece,Neutral,0.0
2022-03-15 00:12,Usage,visitor46058,,καλησπερα σας,session_6ba0c20b-5d77-40f3-93d1-e6e0fc82f6da,Neutral,0.0
2022-03-05 16:30,Billing,visitor45643,,Καλησπέρα σας,session_8ab4b3d1-fd66-4658-8628-ab8c8d3c01f1,Neutral,0.0
2022-03-02 13:56,Billing,visitor45458,,Καλησπερα,session_16e0e880-9f9d-49e3-b895-a4e9941ae48b,Neutral,0.0
2022-03-01 16:07,Other,visitor45406,,IM THE BEST,session_bcf33c37-34af-458f-9479-a10caa7ebefc,Positive,1.0
2022-02-28 14:04,Other,visitor45325,,I would like to have the option to add extra customized tags Eg lactosefree,session_fd8f8198-b88f-4021-8df5-234e7a3d6d84,Neutral,0.0
2022-02-25 19:02,Access,visitor45220,,We can not log in. The start page is not responding,session_c93dc54e-cf38-4ba4-a865-b1b008f536f1,Neutral,0.0
2022-02-24 21:29,Usage,visitor45176,,"Καλησπέρα σας, δεν μπορώ να συνδεθώ στον λογαριασμό μου.",session_f50cb01a-63bd-48ed-bf5f-24a71ce29a1b,Neutral,0.0
2022-02-08 13:43,Usage,visitor44450,,Καλησπέρα σας. Προσπαθώ να περάσω μια συνταγή και μου κοκκινίζει την μονάδα μέτρησης σε ένα συγκεκριμένο συστατικό με αποτέλεσμα να μην μπορώ να την αποθηκεύσω,session_a3f1ee38-a27e-4bf3-b738-2d15d0ad62cd,Neutral,0.0
2022-02-04 20:06,Recipe,visitor44308,,in a premium version can 2 users work simultaneously in order to finish a menu/task erlier?,session_c2e860b5-43aa-44c4-85eb-0359d902bd89,Neutral,0.0
2022-01-23 21:40,Other,visitor43840,,θέλω να συνδεθώ στο λογαριασμό μου,session_e09047c5-0876-41f0-887f-fd9aabe299f0,Neutral,0.0
2022-01-13 12:06,Error,visitor43500,,ΚΑΛΗΜΕΡΑ,session_cad08c57-5bf3-4be4-8b97-f0414535d79e,Neutral,0.0
2022-01-08 10:35,Recipe,visitor43375,,καλημερα θα ηθελα να ρωτησω εαν υπαρχει η δυνατοτητα για να γραψω ενα εβδομαδιαο μενου για ξενοδοχειο ευχαριστω,session_f9e31466-e324-4a4a-9010-e4447f6a7797,Neutral,0.0
2022-01-03 01:05,Error,visitor43246,,"Καλησπέρα, αν και στους προμηθευτες στη λιστα συστατικων υπαρχει η επιλογή ταξινόμησης κατα ονομα , δεν μου λειτουργει.",session_98d93035-4a41-42d9-b422-0d3e7e2a1094,Neutral,0.0
2021-12-29 16:43,Recipe,visitor43157,,ΣΤΗΝ ΥΠΟΣΥΝΤΑΓΗ ΜΕ ΤΟ ΖΥΜΑΡΙ ΠΙΤΣΑΣ ΓΙΑΤΙ ΔΕΝ ΜΕ ΑΦΗΝΕΙ ΝΑ ΑΛΛΑΞΩ ΓΡΑΜΜΑΡΙΑ ΚΑΙ ΜΕΡΙΔΕΣ ΣΤΗΝ ΑΠΟΔΟΣΗ ΤΟΥ?,session_680b1dd3-54e2-47e5-8b70-44c1e5cd093e,Neutral,0.0
2021-12-17 13:43,Error,visitor42866,,Hello there,session_1a23825a-eeec-4743-9030-c5681691d7b3,Positive,0.37
2021-12-07 11:05,Other,visitor42499,,E,session_c3a2d775-3abe-4d1b-be74-5c5d35283c2a,Neutral,0.0
2021-11-30 14:25,Other,visitor42212,,"έχω ξεχάσει τον κωδικό πρόσβασης μου,",session_3890c3d8-63b4-4ca7-9ad4-526f9beaaac9,Neutral,0.0
2021-11-22 21:48,Usage,visitor41867,,"καλησπέρα,",session_c2fe3f3a-b785-4010-9156-1927a273e72b,Neutral,0.0
2021-11-16 22:12,Recipe,visitor41540,,εχασα την συνταγη που εγραφα,session_4149aa5f-5f98-401b-baed-b8d06034415e,Neutral,0.0
2021-11-16 20:14,Greetings,visitor41531,,KALISPERA,session_08b737d0-b319-4a5e-a8a9-eda7d03354b2,Neutral,0.0
2021-11-04 16:03,Access,visitor41082,,καλησπερα,session_f2b144bc-7843-4d08-b334-bac020bff042,Neutral,0.0
2021-10-30 11:38,Error,visitor40914,,καλημερα,session_5c0600a2-55e3-4656-b4bc-ae1230839b6d,Neutral,0.0
2021-10-22 09:11,Usage,visitor40663,,"καλημέρα σας,",session_4bbb7bb1-3049-41ed-9aeb-a2f2b69cb2f6,Neutral,0.0
2021-10-13 16:41,Billing,visitor40380,,Καλησπέρα να κάνω μια ερώτηση έχει λήξει η προσφορά που είχα μέσω της σχολής ΙΕΚ ΑΚΜΗ για ένα χρόνο και θέλω να κάνω την ανανέωση με 50 ευρώ για ένα χρόνο. Γίνεται να μην έχω και τις συνταγές μου,session_52bf8a4d-5e40-4570-9e50-8e042f93e1f7,Neutral,0.0
2021-10-06 16:50,Greetings,visitor40143,,ΚΑΛΗΣΠΕΡΑ ΘΑ ΜΠΟΡΟΥΣΑΤΕ ΝΑ ΜΕ ΒΟΗΘΗΣΕΤΕ ΣΕ ΚΑΤΙ ?,session_924dc1e2-abb8-494b-a05a-f30930d2c90c,Neutral,0.0
2021-10-04 13:19,Error,visitor40068,,Καλησπερα σας !!ειμαστε πελατες της εφαρμογης σας .Μπορουμε να μπουμε απο το κινητο στην εφαρμογη αλλα δεν μπορουμε απο σταθερο υπολογιστη .Μου βγαζει την σελιδα σαν ιο .,session_727d84e8-e9b8-42e2-8ca1-9ec52fd9955d,Neutral,0.0
2021-10-04 04:56,Billing,visitor40057,,γεια σας. συγγνώμη στις μονάδες μέτρησης γράφει δίνει ως επιλογές κάτι ακαταλαβιστικα. (...φλοζ...κάθε...αδειάζω....κλ...).δεν μπορώ να γράψω την μονάδα μέτρησης που θέλω για να κοστολογήσω,session_7e267636-0cd4-4050-9cdd-56cd97b0a6f1,Neutral,0.0
2021-09-26 17:58,Error,visitor39862,,καλησπερα.,session_f8e58930-922c-4352-a873-2925839ae8a1,Neutral,0.0
2021-09-15 12:29,Greetings,visitor39558,,καλησπέρα θα ήθελα να κάνω μία ερώτηση η οποία φοράει το κομμάτι της απογραφής.,session_e66f501d-fa44-4afd-9031-65513b7509b6,Neutral,0.0
2021-08-30 16:41,Error,visitor39244,,καλησπερα! εκανα εγραφη αλλα δεν μπορω να μπω μεσα . τι μπορω να κανω ?,session_c35cd1fa-7e8a-4454-b22a-261b26e231f3,Neutral,0.0
2021-08-25 18:04,Usage,visitor39170,,ΠΩΣ ΜΠΟΡς ΝΑ ΕΠΕΞΕΡΓΑΣΤΩ ΤΗΝ ΑΠΟΓΡΑΦΗ ΜΟΥ,session_9fa338d4-8942-4f2d-8406-06ac1cbb9315,Neutral,0.0
2021-07-05 00:45,Usage,visitor38177,,Καλησπέρα σας.,session_34f2c021-e14b-4a9d-ad56-827cef7ef34a,Neutral,0.0
2021-06-29 10:47,Access,visitor38008,,ΚΑΛΗΜΕΡΑ,session_03bf641e-69ff-414f-b48e-d0c8a0cb4018,Neutral,0.0
2021-06-26 19:35,Greetings,visitor37928,,Καλησπέρα σας,session_3ac412e2-9b5d-4657-b62d-5351a67c3957,Neutral,0.0
2021-06-24 17:51,Billing,visitor37839,,καλησπέρα σας. Για κάποιο λόγο το σύστημα δεν μου επιτρέπει να αλλάξω την τιμή αγοράς (κόστους) ενός συστατικού και μου ζητάει να επανακαταχωρήσω το ίδιο συστατικό με άλλο όνομα ενώ ουσιαστικά έχει απλά αυξηθεί η τιμή αγοράς του .,session_bb586d0c-b493-4cfb-9729-cc546bbd5774,Neutral,0.0
2021-06-21 11:10,Access,visitor37725,,hello,session_f5abb568-232c-4a22-90fa-b97d225b1d90,Neutral,0.0
2021-06-11 19:51,Error,visitor37333,,Καλησπέρα σας. Σας έχω στείλει μήνυμα εδώ και μέρες για το πρόβλημα που αντιμετωπίζω με την πληρωμή. Θα μπορούσα να έχω κάποιο τηλέφωνο σας ώστε να λυθεί το πρόβλημα ή καλέστε με στο 6944724775,session_3cb32888-50ef-4ba4-8f3f-38c50354cda4,Neutral,0.0
2021-06-11 18:26,Error,visitor37329,,Καλησπέρα θέλω να αγοράσω ενα απο τα προγράμματα σας αλλά δεν μπορώ μίλησα με την τράπεζα μου και δεν ειναι δικο μου προβλημα?,session_5ef0b26e-7f6e-4bcd-a147-e3af7fd8e9c9,Neutral,0.0
2021-06-07 19:55,Access,visitor37069,,έχω ξεχάσει τον κωδικό μου και δε μου ανοίγει το link που μου έρχεται στο mail,session_1705623e-edcb-4611-b444-68a1df9c6a3a,Neutral,0.0
2021-06-07 15:47,Error,visitor37051,,καλησπέρα,session_ec04fc66-1443-4059-9f8b-bdd14d340c0a,Neutral,0.0
2021-06-07 14:20,Access,visitor37044,,καλησπερα λεει πως εχω είδη λογαριασμό αλλα δεν δέχεται τα Στοιχεία που εχω βαλει,session_111b655b-fd06-4de6-b599-386e7e88aeb4,Neutral,0.0
2021-06-06 14:16,Usage,visitor36991,,Καλησπέρα,session_d07321c6-1b87-4a64-ab85-e50266fe6162,Neutral,0.0
2021-06-04 11:09,Error,visitor36864,,"Καλημέρα κ. Παρουση, ποτέ θα έχετε χρόνο να επικοινωνήσουμε προκειμένου να μας βοηθήσετε σχετικά με ένα πρόβλημα που έχουμε εντοπίσει στο λογισμικό. είμαστε διαθέσιμοι συνεχώς.",session_311f9f73-2159-408e-9f4e-acdd7fb95264,Neutral,0.0
2021-05-13 15:58,Other,visitor35330,,κανω λογαριασμο και δεν με αφηνει να μπω μετα,session_b09d7a00-ad15-464a-a246-1aa900d79ef1,Neutral,0.0
2021-05-11 18:41,Usage,visitor35230,,καλησπερα γιατι δεν μπορω να μπω στο σιτε?,session_12b1bed4-a752-4ac9-ab96-61c22b182220,Neutral,0.0
2021-05-10 22:27,Error,visitor35172,,Δεν μου δέχεται κανέναν κωδικό πρόσβασης που βάζω,session_3429988a-3b29-42af-b50c-a7d31b6e8cfa,Neutral,0.0
2021-05-05 19:07,Billing,visitor34852,,καλησπερα,session_d1f641b7-dd2e-49ad-b338-2c3f5db9f710,Neutral,0.0
2021-04-28 00:24,Other,visitor34538,,Θα μπορούσα να εκτιπώσω την λίστα ιλικών,session_ea763b35-3975-404c-93fc-51c79d772923,Neutral,0.0
2021-04-27 13:09,Billing,visitor34502,,"hi there , i am trying to create a menu and i cannot find any of my existing recipes in the choose a recipe tab",session_c968be3b-4c01-4f87-8558-17669d01f488,Positive,0.35
