Session ID,Date,Customer Name,Customer Email,Status,CEO Participated,Last Customer Question,Last CEO Response,Full Transcript
session_782b811b-c46d-439b-bf70-6efb78ade1e7,2024-11-13 21:58:30,visitor88562,,Pending/Open,Yes,xxx xxxxx xxxxx xxxx  xxxxxxx xxxx xxx xxx x xxxxxxxx xxx xxxxxxx,xxxxxxx xxx xxx xxxx,"[Customer]: xxxxxxxxx
[CEO (Costo)]: xxxxxxxxx xxx
[Customer]: xxx xxxxx xxxxx xxxx  xxxxxxx xxxx xxx xxx x xxxxxxxx xxx xxxxxxx
[CEO (Costo)]: xxxxxx xx xxxxx xxxxxxxxxxxxxx
[CEO (Costo)]: xxxxxxx xxx xxx xxxx"
session_87e403f2-b3a6-4dbe-8a48-8c28a1d02ef9,2024-10-28 21:35:56,visitor87966,,Pending/Open,Yes,xx,xx,"[Customer]: xx
[CEO (Costo)]: xx"
session_c888609f-9543-4a66-8c32-337376af0723,2024-10-25 16:10:07,visitor87845,,Pending/Open,Yes,xxxx xxxxxx xxxxxxxx x xxxxxxxxx,xxxxxxxxx xxxx xx xxxxxxxx xxxxxxxxxxx x,"[Customer]: xxxxxxxxx
[Customer]: xxxx xxxxxx xxxxxxxx x xxxxxxxxx
[CEO (Costo)]: xxxxxxxxx xxxx xx xxxxxxxx xxxxxxxxxxx x"
session_37ee4204-a83c-4995-baa7-4ed9af7b9cb6,2024-10-19 10:11:06,visitor87551,,Pending/Open,Yes,xxxxxxxxx xxx xxxx xxxx xxxxxxx xx xxxxxxxxxxx xxxx xxxxxxxxx xxx xxxx xxxxxxxxx xxxxx xxxxxxx xxxx xx xx xxxxxxxx xxxxx xx xx xxxxxxxxx xxxx xxx xx xxxxx xxxxxxxx xx xx xxxxxxxx,xxxxxxxx xxxx xxxxxxxx xx xxxxxx xxxx xxxx xxxxxxxxxx xx xxx xxxx xxxxxx xxxxxxxx xxxxxxxx xxx xx xx xxxxxxxxxx xxx xxxx xxxxxxxx xx xxxxxxxxxx xx xxxxx xxx xxxxx xxxx xxx xx xxxxxxxxxxx xxxx xxxxx xxx xxxxxxxxxxxx,"[Customer]: xxxxxxxxx xxx xxxx xxxx xxxxxxx xx xxxxxxxxxxx xxxx xxxxxxxxx xxx xxxx xxxxxxxxx xxxxx xxxxxxx xxxx xx xx xxxxxxxx xxxxx xx xx xxxxxxxxx xxxx xxx xx xxxxx xxxxxxxx xx xx xxxxxxxx
[CEO (Costo)]: xxxxxxxx xxxx xxxxxxxx xx xxxxxx xxxx xxxx xxxxxxxxxx xx xxx xxxx xxxxxx xxxxxxxx xxxxxxxx xxx xx xx xxxxxxxxxx xxx xxxx xxxxxxxx xx xxxxxxxxxx xx xxxxx xxx xxxxx xxxx xxx xx xxxxxxxxxxx xxxx xxxxx xxx xxxxxxxxxxxx"
session_04e20287-2d7c-4df6-9bce-f21620afb2ca,2024-10-14 21:42:47,visitor87379,,Pending/Open,Yes,xxx x xxxx xx xxxxxxx xx xxxx,xxx xxx xx xxxx xxx xxx xxxxx xxxxxx xx xxx xxx xxxxx xxxxxx xx xxxxxxx,"[Customer]: xxx x xxxx xx xxxxxxx xx xxxx
[CEO (Costo)]: xxx
[CEO (Costo)]: xxx xxx xxxx x xxxxxx xx x xxx
[CEO (Costo)]: xxx xxx xx xxxx xxx xxx xxxxx xxxxxx xx xxx xxx xxxxx xxxxxx xx xxxxxxx"
session_f67f2872-09c1-4d69-bf1e-e3342fca11bc,2024-10-02 22:51:46,visitor86968,,Pending/Open,Yes,x,xxxx xx xxxxx xxxx xxxxx xxxx xxx xxxxx xxx,"[Customer]: xxxxxxxxx xxx
[CEO (Costo)]: xxxxxxxxx xxx
[Customer]: xx xxxxx xx xxx xxxx xxx xxxxxxx
[Customer]: xxxxx xx xxxxxx xxx xxxxxxxx xxx xxxxxxx xxx xx xxxxxxxxx xx xxxxxxxxx xxx xxxxxx xxxx xx xxx xxxxxxx
[Customer]: x
[CEO (Costo)]: xxxx xx xxxxx xxxx xxxxx xxxx xxx xxxxx xxx"
session_074a3414-e342-4105-87b4-306a346d065e,2024-09-29 13:12:30,visitor86833,,Pending/Open,Yes,xxx xxxx xxx xxxxxxx,xxxxx xxx xxxx,"[Customer]: xxx xxxxxxxx xxx xxxxxxxxxxx
[CEO (Costo)]: xxxxxxxx xxxxxx xxxxxxxxxxxx xxxx xxxxxxxxxxx
[Customer]: xxx xxxxxxx xxxx xxxxxxxxxx x
[CEO (Costo)]: xxxx xxx xx xxxxxxx xxxxxxxxx xxx xxx xxxxxxxx xxxxxxx xxxxxxxx xxxxxx xxxxxxxxx x xxx xxxxxxxxx
[CEO (Costo)]: xxxxx xxx xx xxxxxxx
[CEO (Costo)]: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
[Customer]: xxxxxxxxxx xxxx xx  xxxxxx xx xxxxxxxxx xxx xxxxxxxxxx
[CEO (Costo)]: xxxxxxxxx xxxx
[CEO (Costo)]: xxxxxx xx xxxxxxxxxxxxx xxx  xxxxxxxxxx
[Customer]: xxx
[CEO (Costo)]: xxxxx xxx xx xxxxxxxxxxxx xxxxxx xxx xxxxxx xxxxxxxxxxx xxxx xxxxxx xxx xxx xxx xxxxxxxx
[Customer]: xxx xxxx xxx xxxxxxx
[CEO (Costo)]: xxxxxxxx xx xxx xxxxxxxx xxx xxx xxxxxxx
[CEO (Costo)]: xxxxx xxx xxxx"
session_cdaa09e1-8d75-4738-9746-d33c1b2b7865,2024-09-28 17:24:10,visitor86811,,Pending/Open,Yes,xxxxxxxxx,xxxxxxxxx xxxx,"[Customer]: xxxxxxxxx
[CEO (Costo)]: xxxxxxxxx xxxx"
session_c7f4e4ec-aeb4-4ecf-9a9a-185bdffe4ffd,2024-09-21 13:17:56,visitor86534,,Pending/Open,Yes,xxxxxxxx xxxxxxxxxx xxx xxxxxxxx xxx xxx xx xxxxxxxxx x xxxxxxxxx xx xxxxxx xxxxxxx xxxxxxxx xxxx xxxxxxx xx xxx xxxxxxxxxxxxxxx xx xxxxx xxxx xxx xxxxxxxx xxx xxxxxxxxxxx xxxxxxxx xx xx xxxxxxxxx xxxxx xx xxxxxxx xx xxxx xxxx,xxxxxxxxx xxxx xxxxxx xx xxxxxx xx xxxxxx xxx xxxxxxx xxx xxxxxxxx xxxxxxx xx xxx xxxxxxxx xxx xxxxxx xx xx xxxxxx xxx xxxxxxxxxxx xxx xx xxxxxxxxxxx xxx xxxxxxxx xxx xxx xxxxxxxxx xxxxxx xxxxxxxxxxx xx xxxxxx x xxxx xxxxxxxxxxx xx xxxxx xxxxxx,"[Customer]: xxxxxxxxx xxxxx xx xxx xxxx xxx xxxxxxx xxxxxxxxx
[Customer]: xxxxxxxx xxxxxxxxxx xxx xxxxxxxx xxx xxx xx xxxxxxxxx x xxxxxxxxx xx xxxxxx xxxxxxx xxxxxxxx xxxx xxxxxxx xx xxx xxxxxxxxxxxxxxx xx xxxxx xxxx xxx xxxxxxxx xxx xxxxxxxxxxx xxxxxxxx xx xx xxxxxxxxx xxxxx xx xxxxxxx xx xxxx xxxx
[CEO (Costo)]: xxxxxxxxx xxxx xxxxxx xx xxxxxx xx xxxxxx xxx xxxxxxx xxx xxxxxxxx xxxxxxx xx xxx xxxxxxxx xxx xxxxxx xx xx xxxxxx xxx xxxxxxxxxxx xxx xx xxxxxxxxxxx xxx xxxxxxxx xxx xxx xxxxxxxxx xxxxxx xxxxxxxxxxx xx xxxxxx x xxxx xxxxxxxxxxx xx xxxxx xxxxxx"
session_db2b2b97-8a50-4260-8784-a19994085406,2024-09-12 21:49:05,visitor86231,,Pending/Open,Yes,xxx xxxx xxx xxxxxx xxxx  xx xxxxxx xxx xxx xx xxxxxx,xxx xxx xxxxxxxx xxxx xxx xx xxxxxxxx xxx xx xxxxxxxx xxxxxxxxx xxxxxxxxx x xxxxx xxxxxxxxxx x xxxxxxxxx xx xxxxxxxxx xxx xx xxxxxxxxxxxxxx xxxxxxxxxxx xxx xx xxxxxxxx xxxxx xxxxxxxxx xxxxxxxx x xxxxxxxxx xxx xxxx xxxxxxxx xx xxxxxxxxxxxxx xxxxxx xx xxxxxxxxx xxx xxx xxx xxx xxxxxx,"[Customer]: xxx xxxxx xx xxxxxxxxxxx xx xxxxxx xxxx xxxxxxxx
[CEO (Costo)]: xx xxxxxx xxxx xxxxxxxx xxxxxxxxxxxx xxxxxxxxx xx xxxxxxxx xx xxxxxx xxxx xxxxxx xx xxxxxxx xxx xx xxxxxx xxx xxxxxxxxx xxxxx xxx xx xxxxxxx xxxxx xxx xxxxxxxxxx xxxxxxxxx xxx xxxxxxxxxxx xxx xxxxxxxxxx
[Customer]: xxxxx xxx xxxxxxxxxxxx xxxxxx xx xxxxxxxxxx xxxx xxxxxx xxxxx x xxxxxxx xxxxxxxxxx xxxxxxxxxx
[CEO (Costo)]: xxxxxxxxx xxx xxxxx xxxxxxxxxx xxx xxxxxxxx xx xxxx
[CEO (Costo)]: xxxxxx xxxxxxxxx
[Customer]: xxx xxxx xxx xxxxxx xxxx  xx xxxxxx xxx xxx xx xxxxxx
[CEO (Costo)]: xxx xxx xxxxxxxx xxxx xxx xx xxxxxxxx xxx xx xxxxxxxx xxxxxxxxx xxxxxxxxx x xxxxx xxxxxxxxxx x xxxxxxxxx xx xxxxxxxxx xxx xx xxxxxxxxxxxxxx xxxxxxxxxxx xxx xx xxxxxxxx xxxxx xxxxxxxxx xxxxxxxx x xxxxxxxxx xxx xxxx xxxxxxxx xx xxxxxxxxxxxxx xxxxxx xx xxxxxxxxx xxx xxx xxx xxx xxxxxx"
session_e8755580-d029-49e7-8a82-e0de300a1017,2024-09-10 15:18:42,visitor86132,,Pending/Open,Yes,xxxxx xx xxx xxxxxxxxxx xxxx xxxxxx,xxxxxxxx xx xxxxxxxx xxx xxxxxxx xxxxxxxxxxx xxx xx xxxxxxxxxxxxxx xxxx xx xxxxxxxxx xxxx,"[Customer]: xxxxxxxxx xxx
[Customer]: xx xxxxxxxxx xxxxxxxxxx xxxxxxxxxx xxxxx xxxx xxxx
[Customer]: xxxxx xx xxx xxxxxxxxxx xxxx xxxxxx
[CEO (Costo)]: xxxxxxxxxxxxxx xxxxxxx
[CEO (Costo)]: xxxxxxxx xx xxxxxxxx xxx xxxxxxx xxxxxxxxxxx xxx xx xxxxxxxxxxxxxx xxxx xx xxxxxxxxx xxxx"
session_5d1e6c3e-ffb0-4ba2-bdbd-a1ea2d0e3c2e,2024-09-09 14:07:04,visitor86093,,Pending/Open,Yes,xxxx xxxxxxxx x xxxxxxx xxxxxxxxxxxxxxxxxxx xxx,xxxxxxxxxxxxx xxxx xxxxxx xxx xxxxxxxx xxxxxxxx xxxxxxx xxx xx xxxxxxxxxxx,"[Customer]: xxxxxxxx xxx xxx xxxx xxxxxxxx
[Customer]: xx xxxxx xx xxx xxxxxx xx x xxxxxxx xxxxxx xx xxxxx xx xxxxxxxx xx xxxxxxxxxx xxxxxxxxx
[CEO (Costo)]: xxx xxxxxxx xxxx xxxx xxxxxxxxxxx xxxxxxxx xxxxxxxxxxxxx
[CEO (Costo)]: xxxxxxx xxxxxxxx 

xxx xxxxxxxxxxx xxxxxxxxxxxxxxx

xxxxx xxxx xxxx xxxx xxxx xxxx xxxx xxx
xxxxxx xxxxxxxx xx xxxxxxxx
[Customer]: x xxxxxxxx xx xxxxx xxx xxxxx xxx
[Customer]: xxxx xxxxxxxx x xxxxxxx xxxxxxxxxxxxxxxxxxx xxx
[CEO (Costo)]: xxxxxxxxxxxxx xxxx xxxxxx xxx xxxxxxxx xxxxxxxx xxxxxxx xxx xx xxxxxxxxxxx"
session_1945b667-4911-43d9-8eb1-13dedc524798,2024-09-05 16:51:13,visitor86003,,Pending/Open,Yes,xxxxxxxxxx xxx xxx xxxxxxx xxxxxx xx xx xxxxxxxxxx,xxxxxx xx xxx xxxxxxxx xxx xxx xxxxxxx,"[Customer]: xxxxxxxxxx xxx xxx xxxxxxx xxxxxx xx xx xxxxxxxxxx
[CEO (Costo)]: xxxxxx xx xxx xxxxxxxx xxx xxx xxxxxxx"
session_c02e17d8-a694-43b2-8bb0-bbb3fb5f8f7e,2024-08-28 16:32:40,visitor85789,,Pending/Open,Yes,xxx xxxxx xx xxxxxxxxxx xxx xxxxxxxxxxxxx xxx xxxxxxxx,xxx xxxxxx xxx xxxxxxxx xxxx xxx xxxxxx xxx xxxx xxx xx xxxxxxxx,"[Customer]: xxx xxxxx xx xxxxxxxxxx xxx xxxxxxxxxxxxx xxx xxxxxxxx
[CEO (Costo)]: xxx xxxxxx xxx xxxxxxxx xxxx xxx xxxxxx xxx xxxx xxx xx xxxxxxxx"
session_ef0af9f6-b863-49c2-8acc-ba01029e0cac,2024-08-27 13:57:21,visitor85747,,Pending/Open,Yes,xxxxx xxxxxxx xxx,xxxxx,"[Customer]: xxxxx xxx xxxxxx xxxxxx
[CEO (Costo)]: xxx xxxxx
[Customer]: xxxxx xxxxxxx xxx
[CEO (Costo)]: xxxxx"
session_1613e49e-50a5-4709-a8ea-5cae1f4ebc05,2024-08-27 12:57:23,visitor85736,,Pending/Open,Yes,xx,xxx xx xxxxxxx x xx xxxxxx xxxxxxx,"[Customer]: xxxxx xxxx
[Customer]: xx xxxxx
[Customer]: xxx xxx xxxxxx xxx xxxxx xxx xxxxxxx
[Customer]: xxx xx xxx xxxxxxxxx xx xxxxx xxxx
[CEO (Costo)]: xxxxxxx xxxxxx xxx xx xxxxx xxxxx
[Customer]: xxx xxx
[CEO (Costo)]: xxxx xx xxxx
[Customer]: xxx xxxx xxx xxxxxxxx xx xxxxxx xxxxxxxxxx xx xxx xxxxxxxxxx xxx xxxxx xx xxxx
[Customer]: xx xxxxx xxx xx xxxxxxxx
[Customer]: xxx xxxx xx xxxxxx
[CEO (Costo)]: xx xxx xxxxx xxxxxxxxx xxxx x xxx xx xxxxx xxx xxxxx xxx xxxxxxxxxxxxx
[Customer]: xxx xx xxx xxx xx xxxxx
[CEO (Costo)]: xxx xxxxxx xxxxxxx xxxxxxx xx xxxxxxx xxx xxxx xxxxxxx xx xxxxx xxxx xxxxxxxx xxx xxx xxxxxx xx xxxxxxxxxxxx
[Customer]: xxxxxxx
[CEO (Costo)]: xxxxxx
[Customer]: xxx xx xxxxx xxxxxx
[CEO (Costo)]: xx
[Customer]: xxx xxx xxxxx
[Customer]: xxx xx xx
[Customer]: xxx xxxx xxxxxxx
[Customer]: xxx xx xxxxxxx
[CEO (Costo)]: xx xx xxxxxxx xxx xxx xxxxxxxxxxxx
[Customer]: xxxxxxxxx
[Customer]: xxx xxxx xxx xx xxxx xxxxxxxxxxx xx xxxxx xx xxxx xxxx xxxxxxxx xx xxxx xxxxxxxx
[Customer]: xxxxx xxxxxxxxxx
[Customer]: xxx xxx xxxxxx xxxx xxxxxxxx
[Customer]: xxxxxxxxxxx xxxx
[CEO (Costo)]: xx xxxx xxxxx xxxxx xxxxxxxx
[Customer]: xxxxxxxxxxxxxxxxxxxxxx
[CEO (Costo)]: xxxxxxxxx xx xxxxxxxxx
[Customer]: xxx xxx
[Customer]: xxxxx xxx xxxxxxxxx
[Customer]: xxxxx xxxxxxx xxxx
[Customer]: xx xx xx
[CEO (Costo)]: xxxxx xxx xxx xxxxx xxxxx
[CEO (Costo)]: xxx xx xxxxxxx
[Customer]: xxxxxxxx
[Customer]: xxx xxx xxxxxxxx xxx xxxxxxxxxxxx
[CEO (Costo)]: xxx xx xxxxxxx x xx xxxxxx xxxxxxx
[Customer]: xx"
session_bf27e6f8-f7a3-4311-85e1-5441344b74d9,2024-08-09 02:42:14,visitor85266,,Pending/Open,Yes,xx xx xxxxx xxxxxxxxxx,xxxxxxxxxxxxx xxxx xxxxxxxxxxxx,"[Customer]: xxxx xxx xxxxxx xxxx xxxxxxxxx xxxxx xxx xxx xxxx xxxxxxx xxxxx xxx xxxx x xxxxxxxxxxx xxx xxxxxx xxxxxxx xxx xxx xxxxxxxxxxxxx xxxxxxxxxx xxx xxx xxxxxxxxxx xxx xxxxxxxxxx xxxx xxxx xxx xxxxxxxxxxxx
[Customer]: xx xx xxxxx xxxxxxxxxx
[CEO (Costo)]: xxxxxxxxxxxxx xxxx xxxxxxxxxxxx"
session_db4c1b0c-f21b-40ce-a99f-fce44956c67e,2024-07-27 12:54:22,visitor84927,,Pending/Open,Yes,xxxxx xxx xxxxx xx xxxxxxxxxx xxx xxxxxxxxx,xxxxxxx xxx xxxxxxxx xxx xx xxxxx xxxx xx xxxx xxx xxxxxxxxxxxxxx xx xx xxxxxxxxxx xxx xx xx xxx,"[Customer]: xxx xxxxx xx xx xxx xxxxxxxxxxxxxxx xxxxxxxx
[CEO (Costo)]: xxxxxxxxx xxxx xx xxxxxxxxxxxxxxx xxxxxxxx xxxxxxxxxxxx xxxx xxxxxxxxxxxx xx xxxxxx xxxxxx
[Customer]: xxx xxxxxxxx xxx xxxxxxx xx xxxxxxxxxx
[CEO (Costo)]: xxxxx xx xxxxxx xxx xxxxxxxxxxx xxx xxxxxxx
[Customer]: xxxxx xxx xxxxx xx xxxxxxxxxx xxx xxxxxxxxx
[CEO (Costo)]: xxxxxxx xxx xxxxxxxx xxx xx xxxxx xxxx xx xxxx xxx xxxxxxxxxxxxxx xx xx xxxxxxxxxx xxx xx xx xxx"
session_5359e7fa-2606-492e-bfcf-251525d72a8a,2024-07-15 17:36:02,visitor84607,,Pending/Open,Yes,xxxxxxxxx xxxxxxxx,xxxxxxx xx xxx xxxxxxxxxx xx xxxxx xx xxxxxx xxx xx xxx xxxxxxxxxxx xxxxxxxx xxx xxxxxxxxxxx xxxx xxxxxxxxxxx xxxx xxxxxxxxxxxx,"[Customer]: xxxxxxxxx xxxx xxxxx xxxx xxxx xxxxxxxx x xxxxx xxxxxxxxxxxx xx xxxxxxxxx xxxx xxx xxxxx xx xxxxxxx xx xx xxxxx xxx xxx xxxxxx xxxxxxxxxx xxx xxxxxxxxx xxxxxx x xx xxxxx x x xxxxxxx xxxxxxxxx xxxxx xxxxxxxx
[CEO (Costo)]: xxxxxxxxx xxxx xxxxx xxxxx xxx xxxxx xxxxxxxxxxxxxx xxxxxx xx xxxxxxxxxxxxxx xxxx xxx xxxxxxxxx xx xxxxxx xxxxx
[Customer]: xxxxxxxx xxx xxx xxxxx xxxxxx xxxxx xxxxxxxxxxxxx
[CEO (Costo)]: xxxxxx xxx xxxxxxxxxxxx
[Customer]: xxx xxx xx xxxxxxx
[CEO (Costo)]: xx xxxx xxxxx xxxxxxxxxxx
[Customer]: xxxxxxxxxxxxxxx
[CEO (Costo)]: xxxxxxxxx xxxx xx xxxxxxxxxx
[Customer]: xxxxxxxxx xxxxxxxx
[CEO (Costo)]: xxxxxxx xx xxx xxxxxxxxxx xx xxxxx xx xxxxxx xxx xx xxx xxxxxxxxxxx xxxxxxxx xxx xxxxxxxxxxx xxxx xxxxxxxxxxx xxxx xxxxxxxxxxxx"
session_190a5499-f35e-425a-b59d-122ad41870af,2024-07-04 20:01:29,visitor84283,,Pending/Open,Yes,xxxxxxxxx x xxxxxxxxxxx xx xxxxxxxxxx xx xxxx xxxxxxxx xxx xxxx xxx xxxxxxx xxx xxx xxxxxxx xxxxx,xxxxxxxxxx xxxxxxxx xx xxx xxxxxxxx xxxxxx xx xxxxxxxx xxx xxx xxxxxxx,"[Customer]: xxxxxxxxx x xxxxxxxxxxx xx xxxxxxxxxx xx xxxx xxxxxxxx xxx xxxx xxx xxxxxxx xxx xxx xxxxxxx xxxxx
[CEO (Costo)]: xxxxxxxxxx xxxxxxxx xx xxx xxxxxxxx xxxxxx xx xxxxxxxx xxx xxx xxxxxxx"
session_bae51359-9433-424b-8e5f-a2b441d9ab54,2024-06-23 13:35:06,visitor83882,,Pending/Open,Yes,xxxxxxxxx,xxx xxxxxxxx xx xxxxxxxxxxx,"[Customer]: xxxxxxxxx
[CEO (Costo)]: xxxxxxxxx xxxx
[CEO (Costo)]: xxx xxxxxxxx xx xxxxxxxxxxx"
session_0ed9388c-efc0-4acd-ad31-df27faf2b698,2024-05-30 16:06:40,visitor82961,,Pending/Open,Yes,xxxxxxxx xxxxxxxxxxxxx xxxxx xxxx xxx,xxxxxxxxx xxxx xx xxxx xxxxxxxx xxxxxxxx xx xxx xxxxxxxxxx,"[Customer]: xxxxxxxx xxxxxxxxxxxxx xxxxx xxxx xxx
[CEO (Costo)]: xxxxxxxxx xxxx xx xxxx xxxxxxxx xxxxxxxx xx xxx xxxxxxxxxx"
session_fed89e41-b4dc-475b-8092-3f033196c605,2024-04-23 01:58:07,visitor81188,,Pending/Open,Yes,xxx xx xxxx,xxxxxxxx,"[Customer]: xxx xx xxxx
[CEO (Costo)]: xxxxxxxx"
session_de086744-8d5a-40fe-b59a-acc13d7c63eb,2024-04-08 15:30:47,visitor80340,,Pending/Open,Yes,xxxxxxxxx xxxx xxxxxxxx xx xxx xx xxxx xxxxxxxx xxx xxx xxx xxxxxx xx xxxxx x xxxxxxxx xxxxxxx xxx xxxx xx xxxxxxxx xxxx xx xxxxxx xxxx xxx xxxxxxxx xxx xx xxxx xxxx xxxxxxxx,,[Customer]: xxxxxxxxx xxxx xxxxxxxx xx xxx xx xxxx xxxxxxxx xxx xxx xxx xxxxxx xx xxxxx x xxxxxxxx xxxxxxx xxx xxxx xx xxxxxxxx xxxx xx xxxxxx xxxx xxx xxxxxxxx xxx xx xxxx xxxx xxxxxxxx
session_9637cc42-485b-4373-bece-0ea69eee6696,2024-04-03 10:38:51,visitor79965,,Pending/Open,Yes,xxxx xx xxxxxxxxx xxxxx xxxxx xxx xxx xxxxx xxxxxxx xxxxxxxx xxxxxxxxxx,xxxxxxxx xxxx x xxxxxxxx xxx xxxx xxxxxxxxxx,"[Customer]: xxxxxxxx xx xxxxxxxxxx xx xxx xxxxxxxx xxx xxxxxxxx xxx xxx xxxxxxxx xx xxxxxxxxx
[CEO (Costo)]: xxxx xxxxx xx xxx x xxxxx xxxx
[Customer]: xxxxxxxxxxxxxxxxxxxxxxxx
[Customer]: xxxx xxxxxxxx xxx xxxxx xxx xxxxx
[CEO (Costo)]: xxxx xxxxxx xxx xxxxxxxx x
[Customer]: xxxx xx xxxxxxxxx xxxxx xxxxx xxx xxx xxxxx xxxxxxx xxxxxxxx xxxxxxxxxx
[CEO (Costo)]: xxxxxxxx xxxx x xxxxxxxx xxx xxxx xxxxxxxxxx"
session_788c26cf-767c-46c2-9c1f-886b67d67aad,2024-03-28 23:40:10,visitor79725,,Pending/Open,Yes,xxx xxxxx xx xxxxxxx xxx xxxxxxxxx,xxx xxxxxx xxxxxxxxxx xxxxx,"[Customer]: xxx xxxxx xx xxxxxxx xxx xxxxxxxxx
[CEO (Costo)]: xxxxx xxxxx xxxxxxxx
[CEO (Costo)]: xxx xxxxxx xxxxxxxxxx xxxxx"
session_114b67b8-de6d-4407-aed8-01a0fd8b0c26,2024-03-28 11:00:56,visitor79674,,Pending/Open,Yes,xxxxxxxxx xxxx,xxx xxxxx xx xxxx,"[Customer]: xxxxxxxx
[Customer]: xx xxxxx xx xxxxxx xx xxxxx xx xxxxxxxx xxxxxx xxxxxxxx xxxxxxx xxx x
[CEO (Costo)]: xxx xxxxx xx xxxx
[Customer]: xxxxxxxxx xxxx"
session_bcc75ee3-97fa-46b6-8283-0e5bc3f5a9fe,2024-03-20 10:21:58,visitor79308,,Pending/Open,Yes,xxxxxxxxxxxxxxxxxx,xxxxxxxxx xxx xxxxxx xx xxx xxxxxxxxx,"[Customer]: xxxxxxxxxxxx xxx xxxxxxxx xxx xxxxx xxxx xxxxxxxx xx xxxxxxxxx xxx xxx xxx xxxxxx xxxxxxxxxx xxxxxxxxxxx xxx xxxxxx xxx xxxxxxxxx
[Customer]: xxx xxxxxxx xxx xxxxxxx xxx xx xxxx xxx xx x x xxx xxxx xx xxxx xxxxxxx
[Customer]: xx xxxxxxxxxxxx xxxxxxxx xxxx xx xxxxxxxxx xxx xxx xx xxxxxx
[CEO (Costo)]: xxxxxxxxx xx xxxxxxx xxx xxx xxxxxxxxxxxx
[Customer]: xxxxxxxxx xxxxxxxx xx xxxxx xxx xxxxx xx xxxxx
[CEO (Costo)]: xxxxx xx xx xxxx xxxxxxxxxxxx xxxxxx xx xxxxx xxxxxxx xxxx
[Customer]: xxxx xxx xxxxxx xxxxxxxxxx xxxxxxxxxxxxx xxx xxxxxx xxxxxxxx xxxx xxxxxxxx xxxxxxxxxx xxx xxxxx xxxxxxxx xxx xxxxxxx xxxxxxxx
[Customer]: xxxxxxxxx
[Customer]: xxxxxxxxx xxxx xxxxxxx x xxxxxxxx xxx xxx xxxxxxxxx xxxx xxxxxxxxxx  xxx xxxxxxxx xxx xxxxxxxxx xxx xx xxxxxxxxxxx xxx xx xxxxxx xxx xxxxxxx xxx xxxxxx xx xxxxxx xxxx xx xxxx xxx xxx xxxxxxxxxxxx xx xxx xxxxxxxxxxxxxxx xxx xx xxxxxxxxxxxxxxxxx
[CEO (Costo)]: xx xxxx xxxxx  xxxxx xxxxx xxxxxxxxxxx
[Customer]: xxxxxxxxxxxxxxxxxx
[CEO (Costo)]: xxxxxxxx xx xxx xxxxxx xxxx xxxxxxx xxx xxxxxxxx xxx xxxxx xxxxxxxxx
[Customer]: xxxxxxxxxx xx xxxxxxxxxxxxxxxxxxxxxxxxxx
[Customer]: xxxxxxxxxxx xxxx xxxxxx xxxx
[CEO (Costo)]: xxxxxxxxxx xxxxxxxxx xxxx xx xxxxxx xxx xxxxxxxx xxx
[Customer]: xxx xxxxxxxx xxx xxxxxx xxx xx xxxxxx xx xxxx xxxxxxxx xxx xxxxxxx
[Customer]: xxxx xxx xxxx xxxxxxxxx xxxx xxxxxxxxxxxx xxxx xxx xxx xxx xxxxxxxxx xxxxx xxxxxx xxx xxxx xxxx xxxxxxxx xxx xx xxxxxx xxxxxxxxx xxxxx xxxxxxx
[Customer]: xxxx xxx xx xxxx xxxxxxxxxxx xxxxxxxx xxx xxx xx xx xxxxxxxx xxx xxxxxxxx xx xxxxxxxxxx xxxxxx xxxxxxxxxxx xxxxxxxxx xxxx xxx xx xxxxxx xxxxxxxx xxxxxxx x xxx xxx xxxxxx xx xxxxxxxxxxxxxx xx x x xxxxxxxxxxxxxxx xxx xxxxxxxxx xxxxxxx
[CEO (Costo)]: xxxxxx xxxxxxxxxxxx xxx xxxxxxxxxx xx xxxxx xxxx xxxxx xxxxx xxxx xxxxxxx xxx xxxxxxx xxxxxxxxx xxxxxx xx xxxxxxxxx xxx xx xxxxx xxx xxxxxxx xxx xxx xx xxxxxxx xxxxx xxxx
[Customer]: xxxxxxxxxxxxx xx xxxxx xxx xx xxxx xxxxxxxxxxx xxxx xxxxxx
[Customer]: xxxxxxxxx
[Customer]: xxx xxxx xxxxx xxxxxxxxxxxxxx xx xxx xxxxx xx xxxxxxxxx xxxx xxxxxxxxx
[CEO (Costo)]: xxxx xxxxx xx xxxxxxxx xxx xxxxxxxxxxxxxxx
[Customer]: xxx xxxxxx xxx xxx xxxxxx x xxxxxx
[Customer]: xx xxxx xxxx
[Customer]: xxxx xxxx xx xxxx xxx xxxxx
[CEO (Costo)]: xxxxxxxxx xxx xxxxxx xx xxx xxxxxxxxx
[Customer]: xxxxxxxxxxxxxxxxxx"
